word,Late_Edmund_Burke,Late_Fanny_Burney,Late_Edward_Gibbon,Late_Oliver_Goldsmith,Shakespeare1,Early_Francis_Bacon,Shakespeare2,Early_Christopher_Marlowe,Shakespeare3,Shakespeare4,Late_Samuel_Johnson,Shakespeare5,Early_Edmund_Spenser,Early_Ben_Jonson,Early_John_Donne
profligates,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profound,0.0001235504880244277,0.00019642506383814575,0.00013099121048977614,0.0,0.0,7.041096533433474e-05,0.0,0.0,9.805844283192783e-05,0.00010349824052991099,0.0,0.00015770383220312253,0.0,0.0,0.0
profusion,8.825034858887692e-05,8.418217021634818e-05,3.929736314693284e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progenitor,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progenitors,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progenitorsnot,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progress,0.00028240111548440616,0.00019642506383814575,0.000982434078673321,0.0001380071763731714,0.0,0.0001173516088905579,0.0,0.0,0.0,0.0,0.0009725261366399222,7.885191610156126e-05,0.0,4.5892611289582376e-05,3.898939488459139e-05
progressand,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progression,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036469730123997083,0.0,0.0,0.0,0.0
progressive,3.530013943555077e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proh,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibit,3.530013943555077e-05,0.0,0.0,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibited,3.530013943555077e-05,0.0,6.549560524488807e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibiting,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibition,5.2950209153326155e-05,0.0,1.3099121048977614e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prohibitory,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
project,0.00022945090633108,0.00019642506383814575,1.3099121048977614e-05,0.0,0.0006169031462060457,0.0,0.0,0.0,0.0,0.00010349824052991099,0.0,7.885191610156126e-05,9.583133684714902e-05,0.0002753556677374943,3.898939488459139e-05
projected,1.7650069717775385e-05,0.00014030361702724697,0.0,4.600239212439047e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
projecting,1.7650069717775385e-05,2.8060723405449393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
projector,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
projects,7.060027887110154e-05,0.0,0.0,4.600239212439047e-05,0.00020563438206868187,4.694064355622316e-05,0.0,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prolong,1.7650069717775385e-05,2.8060723405449393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promiscuous,1.7650069717775385e-05,0.0,2.6198242097955228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promise,0.00014120055774220308,0.0007015180851362348,0.00024888329993057466,0.0008280430582390284,0.00041126876413736374,0.00016429225244678105,8.517887563884156e-05,0.0004764173415912339,0.0002941753284957835,0.00010349824052991099,0.00024313153415998054,7.885191610156126e-05,0.0,0.00013767783386874714,0.00023393636930754835
promised,0.0001235504880244277,0.0006453966383253361,0.00023578417888159704,0.0006440334897414666,0.00010281719103434094,4.694064355622316e-05,0.0,0.0,0.0003922337713277113,0.0005174912026495549,0.00012156576707999027,0.0,9.583133684714902e-05,9.178522257916475e-05,0.00011696818465377417
promisedpromised,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promises,0.0001235504880244277,2.8060723405449393e-05,7.859472629386568e-05,0.0004140215291195142,0.0,0.0,0.0,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.0,0.00011696818465377417
promiseshis,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promisesi,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promising,0.00010590041830665231,0.00011224289362179757,2.6198242097955228e-05,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,0.0
promote,7.060027887110154e-05,0.00011224289362179757,1.3099121048977614e-05,0.0,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,0.0
promoted,5.2950209153326155e-05,0.0,0.00013099121048977614,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promoting,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
prompt,3.530013943555077e-05,0.0,1.3099121048977614e-05,0.0,0.00010281719103434094,2.347032177811158e-05,0.0,9.528346831824679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
promulgated,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pronounce,3.530013943555077e-05,5.6121446810898786e-05,9.169384734284329e-05,0.0,0.00020563438206868187,4.694064355622316e-05,0.0,0.0,0.0,0.00020699648105982198,0.00024313153415998054,7.885191610156126e-05,0.0,9.178522257916475e-05,3.898939488459139e-05
proof,0.0002647510457666308,0.00019642506383814575,0.00018338769468568658,0.0001380071763731714,0.0,0.00014082193066866948,0.0002555366269165247,0.00019056693663649358,0.0,0.00020699648105982198,0.00012156576707999027,0.00047311149660936763,0.00028749401054144706,9.178522257916475e-05,7.797878976918278e-05
proofreading,1.7650069717775385e-05,2.8060723405449393e-05,0.0,0.0,0.00010281719103434094,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,9.583133684714902e-05,0.0,3.898939488459139e-05
proofs,0.0001235504880244277,5.6121446810898786e-05,6.549560524488807e-05,0.00018400956849756188,0.0,9.388128711244632e-05,0.0,0.0,0.0,0.00020699648105982198,0.00012156576707999027,0.0,0.0,0.0,0.0
propagators,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propensity,1.7650069717775385e-05,5.6121446810898786e-05,6.549560524488807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proper,0.0018179571809308647,0.0003928501276762915,0.0003143789051754627,0.001196062195234152,0.00030845157310302283,0.0004694064355622316,0.00017035775127768313,0.0,9.805844283192783e-05,0.00010349824052991099,0.0006078288353999514,0.00015770383220312253,0.00019166267369429804,0.0002294630564479119,0.00015595757953836556
properly,0.00019415076689552923,0.00016836434043269636,6.549560524488807e-05,0.0002760143527463428,0.00010281719103434094,0.00037552514844978527,0.0,9.528346831824679e-05,0.0,0.00020699648105982198,0.0004862630683199611,0.0,0.0,0.0,7.797878976918278e-05
properties,1.7650069717775385e-05,5.6121446810898786e-05,3.929736314693284e-05,0.0,0.0,0.0001173516088905579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
propertiesif,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
property,0.0008472033464532185,0.00019642506383814575,0.0006156586893019478,0.00018400956849756188,0.0,0.00014082193066866948,8.517887563884156e-05,0.0,0.0,0.0,0.00012156576707999027,0.00031540766440624505,0.0,0.0003212482790270766,0.0
propertyseemed,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prophecies,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0001173516088905579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prophecy,1.7650069717775385e-05,2.8060723405449393e-05,0.00010479296839182091,4.600239212439047e-05,0.0,0.0001173516088905579,0.00017035775127768313,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,7.797878976918278e-05
propitious,1.7650069717775385e-05,2.8060723405449393e-05,2.6198242097955228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion,0.0005295020915332616,0.0,0.00036677538937137315,0.00018400956849756188,0.0,0.0002347032177811158,0.0,0.0,0.0,0.0,0.0004862630683199611,0.0,0.0,0.0,0.0004678727386150967
proportional,3.530013943555077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportioned,5.2950209153326155e-05,0.0,2.6198242097955228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019166267369429804,0.0,0.0
proportioning,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportions,7.060027887110154e-05,0.0,3.929736314693284e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,7.885191610156126e-05,0.0,0.0,0.0
proposal,0.00014120055774220308,0.0005892751915144372,1.3099121048977614e-05,0.000782040666114638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
propose,0.0008472033464532185,0.00016836434043269636,3.929736314693284e-05,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.00015770383220312253,0.0,4.5892611289582376e-05,7.797878976918278e-05
proposed,0.0005648022309688123,8.418217021634818e-05,0.00013099121048977614,0.00018400956849756188,0.00010281719103434094,0.00014082193066866948,0.0,9.528346831824679e-05,0.0,0.0,0.00024313153415998054,0.0,0.0,4.5892611289582376e-05,0.00015595757953836556
proposes,7.060027887110154e-05,0.0,0.0,0.0,0.0,4.694064355622316e-05,0.0,0.00028585040495474035,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
proposing,8.825034858887692e-05,5.6121446810898786e-05,0.0,4.600239212439047e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
proposition,0.00031770125491995693,5.6121446810898786e-05,0.0,4.600239212439047e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propositions,0.00028240111548440616,0.0,0.0,0.0,0.0,0.0001173516088905579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proprietor,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proprietors,0.00021180083661330462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
propriety,0.00017650069717775385,0.00019642506383814575,0.00017028857363670898,4.600239212439047e-05,0.0,0.0001173516088905579,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,4.5892611289582376e-05,7.797878976918278e-05
prorogation,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proscribe,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proscribed,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proscribing,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proscription,5.2950209153326155e-05,0.0,7.859472629386568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosecute,5.2950209153326155e-05,0.0,1.3099121048977614e-05,4.600239212439047e-05,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosecuted,3.530013943555077e-05,0.0,1.3099121048977614e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
prosecution,5.2950209153326155e-05,0.0,0.00011789208944079852,4.600239212439047e-05,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prosecutions,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect,0.00017650069717775385,0.00022448578724359514,0.0003536762683223956,9.200478424878094e-05,0.0,0.00016429225244678105,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,0.0,3.898939488459139e-05
prospered,3.530013943555077e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
prosperity,0.00044125174294438465,0.00019642506383814575,0.00032747802622444034,0.0,0.0,0.0003285845048935621,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,9.583133684714902e-05,0.0,7.797878976918278e-05
prosperous,3.530013943555077e-05,5.6121446810898786e-05,6.549560524488807e-05,0.0,0.00010281719103434094,2.347032177811158e-05,0.0,0.0,0.0,0.00020699648105982198,0.0,0.0,0.0,0.0,0.0
prostrate,8.825034858887692e-05,5.6121446810898786e-05,0.00010479296839182091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protect,0.00019415076689552923,5.6121446810898786e-05,0.00017028857363670898,9.200478424878094e-05,0.0,2.347032177811158e-05,8.517887563884156e-05,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
protected,0.00017650069717775385,0.0,0.0001964868157346642,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protecting,0.00017650069717775385,0.0,3.929736314693284e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protection,0.0007589529978643415,0.00014030361702724697,0.00034057714727341796,0.00018400956849756188,0.0,7.041096533433474e-05,8.517887563884156e-05,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,7.797878976918278e-05
protectionand,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protectors,5.2950209153326155e-05,0.0,5.2396484195910455e-05,0.0,0.0,2.347032177811158e-05,0.0,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.0,0.0
protest,8.825034858887692e-05,0.00014030361702724697,1.3099121048977614e-05,0.0005520287054926856,0.0,2.347032177811158e-05,8.517887563884156e-05,9.528346831824679e-05,9.805844283192783e-05,0.00010349824052991099,0.0,0.0,0.0,9.178522257916475e-05,3.898939488459139e-05
protestant,0.00030005118520218157,0.0,3.929736314693284e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.583133684714902e-05,0.0,0.0
protestantism,5.2950209153326155e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protestants,0.00010590041830665231,0.0,0.0,0.0,0.0,9.388128711244632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protheroe,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protuberance,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proudly,1.7650069717775385e-05,0.0,1.3099121048977614e-05,0.0,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00019166267369429804,0.0,0.0
prove,0.0005471521612510369,0.00016836434043269636,0.00011789208944079852,0.0003220167448707333,0.00041126876413736374,0.0003285845048935621,0.0006814310051107325,0.00019056693663649358,0.0003922337713277113,0.001138480645829021,0.00024313153415998054,0.00023655574830468382,0.0004791566842357451,0.0005507113354749886,0.00015595757953836556
proved,0.00021180083661330462,0.00028060723405449393,0.0003929736314693284,0.0,0.0,0.00014082193066866948,0.0,9.528346831824679e-05,9.805844283192783e-05,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.00019494697442295697
proverbial,1.7650069717775385e-05,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.00012156576707999027,0.0,0.0,0.0,0.0
proves,1.7650069717775385e-05,0.0,5.2396484195910455e-05,0.0001380071763731714,0.0,0.0,0.0,9.528346831824679e-05,9.805844283192783e-05,0.0,0.00024313153415998054,0.0,0.0,4.5892611289582376e-05,3.898939488459139e-05
provide,0.0002647510457666308,0.0,5.2396484195910455e-05,9.200478424878094e-05,0.0,7.041096533433474e-05,0.0,0.00028585040495474035,0.0,0.0,0.00012156576707999027,7.885191610156126e-05,9.583133684714902e-05,4.5892611289582376e-05,7.797878976918278e-05
providence,0.00022945090633108,0.0,0.00017028857363670898,0.0005060263133682952,0.00020563438206868187,0.00044593611378412,0.0,0.0,0.0,0.0,0.0,0.00015770383220312253,0.0,9.178522257916475e-05,0.00015595757953836556
provident,0.00014120055774220308,0.0,0.0,0.0,0.0,2.347032177811158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
providential,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
providently,3.530013943555077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provider,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
providing,7.060027887110154e-05,2.8060723405449393e-05,1.3099121048977614e-05,0.0001380071763731714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
province,0.0004942019520977108,0.0,0.0012706147417508285,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.00010349824052991099,0.00012156576707999027,0.0,0.0,4.5892611289582376e-05,0.0
provinces,0.0008119032070176678,0.0,0.002750815420285299,0.0,0.0,0.00014082193066866948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provincial,0.00017650069717775385,0.0,0.00015718945258773136,0.0,0.00010281719103434094,0.0,0.0,0.0,0.0,0.0,0.0,7.885191610156126e-05,0.0,0.0,0.0
provision,0.00038830153379105847,2.8060723405449393e-05,5.2396484195910455e-05,0.0,0.00020563438206868187,9.388128711244632e-05,0.0002555366269165247,0.00019056693663649358,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.00011696818465377417
provisionary,3.530013943555077e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provisions,0.00010590041830665231,2.8060723405449393e-05,0.00014409033153875374,0.00018400956849756188,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013767783386874714,3.898939488459139e-05
provocation,1.7650069717775385e-05,0.00016836434043269636,1.3099121048977614e-05,4.600239212439047e-05,0.0,4.694064355622316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
provoke,7.060027887110154e-05,0.00011224289362179757,5.2396484195910455e-05,4.600239212439047e-05,0.00010281719103434094,4.694064355622316e-05,8.517887563884156e-05,0.0,0.0,0.0,0.0,7.885191610156126e-05,0.0,4.5892611289582376e-05,0.00011696818465377417
provoked,0.0001235504880244277,0.000505093021298089,0.0002881806630775075,0.0,0.0,4.694064355622316e-05,0.0,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.0,0.0
provoking,3.530013943555077e-05,0.00019642506383814575,0.0,0.0,0.0,0.0,8.517887563884156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxies,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prudence,0.0004059516035088339,5.6121446810898786e-05,0.0005501630840570598,0.0006440334897414666,0.00010281719103434094,0.00014082193066866948,0.0,0.0,0.0,0.0,0.00024313153415998054,0.0,0.0,4.5892611289582376e-05,0.0
prudent,0.00022945090633108,0.00011224289362179757,0.000406072752518306,0.0001380071763731714,0.0,0.00037552514844978527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
prudently,3.530013943555077e-05,5.6121446810898786e-05,0.00011789208944079852,9.200478424878094e-05,0.0,0.00014082193066866948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pruriency,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prussia,7.060027887110154e-05,0.0,5.2396484195910455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prussias,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prying,1.7650069717775385e-05,0.0,0.0,0.0,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ps,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
public,0.004306617011137194,0.0009260038723798299,0.003012797841264851,0.0004140215291195142,0.00010281719103434094,0.0009153425493463516,0.0,0.0,9.805844283192783e-05,0.00010349824052991099,0.0,7.885191610156126e-05,0.0,0.0003212482790270766,0.0004288833437305053
publication,0.00010590041830665231,0.0,2.6198242097955228e-05,4.600239212439047e-05,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001835704451583295,0.0
publicity,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
publicly,0.00015885062745997846,5.6121446810898786e-05,5.2396484195910455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,3.898939488459139e-05
publicspirited,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
publish,1.7650069717775385e-05,2.8060723405449393e-05,1.3099121048977614e-05,4.600239212439047e-05,0.0,2.347032177811158e-05,8.517887563884156e-05,0.0,0.0,0.0,0.0,0.0,9.583133684714902e-05,4.5892611289582376e-05,0.0
published,3.530013943555077e-05,8.418217021634818e-05,0.00011789208944079852,0.0001380071763731714,0.00010281719103434094,0.0008449315840120169,0.0,9.528346831824679e-05,0.00019611688566385565,0.0,0.0008509603695599319,0.0,0.0,0.0003212482790270766,0.00011696818465377417
puff,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.178522257916475e-05,3.898939488459139e-05
pull,7.060027887110154e-05,2.8060723405449393e-05,0.0,0.0,0.00010281719103434094,7.041096533433474e-05,8.517887563884156e-05,0.00028585040495474035,0.0002941753284957835,0.0,0.0,0.0,0.0,4.5892611289582376e-05,7.797878976918278e-05
pulled,1.7650069717775385e-05,2.8060723405449393e-05,0.0,4.600239212439047e-05,0.0,2.347032177811158e-05,0.0,0.0,9.805844283192783e-05,0.0,0.0,0.0,0.0,0.0,7.797878976918278e-05
pulling,1.7650069717775385e-05,2.8060723405449393e-05,0.0,9.200478424878094e-05,0.0,7.041096533433474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898939488459139e-05
pulse,1.7650069717775385e-05,0.0,0.0,0.0,0.00020563438206868187,0.0,0.0,0.0,0.0,0.0,0.0,7.885191610156126e-05,0.0,0.0,0.0002729257641921397
pump,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
punctilious,1.7650069717775385e-05,2.8060723405449393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5892611289582376e-05,0.0
punctual,3.530013943555077e-05,0.0,1.3099121048977614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punctuality,3.530013943555077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punish,0.00014120055774220308,5.6121446810898786e-05,0.00020958593678364182,0.00018400956849756188,0.0,4.694064355622316e-05,8.517887563884156e-05,0.0,0.0,0.00010349824052991099,0.00024313153415998054,7.885191610156126e-05,0.0,4.5892611289582376e-05,0.00011696818465377417
punishable,1.7650069717775385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
punished,0.00014120055774220308,0.0,0.00022268505783261944,4.600239212439047e-05,0.0,0.0,8.517887563884156e-05,0.0,0.0,0.00010349824052991099,0.0,0.0,0.0,0.0,7.797878976918278e-05
